path_img,bbox,class_id
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_60_80_0_00669_jpg.rf.25f0e74eae73a1bda0508a00c07c9fd4_tile_008.jpg,"[[10.5, 29.0, 21.0, 36.0], [207.0, 120.0, 40.0, 38.0], [115.0, 13.5, 44.0, 27.0], [143.0, 16.5, 40.0, 33.0], [277.0, 225.0, 48.0, 36.0], [40.0, 233.0, 22.0, 32.0], [92.0, 242.0, 30.0, 34.0], [144.0, 382.0, 50.0, 46.0], [220.0, 433.0, 30.0, 36.0]]","[1, 1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_130_50_0_07215_jpg.rf.b5682bdc44db631d28c47be734418d05_tile_000.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_130_50_0_07215_jpg.rf.b5682bdc44db631d28c47be734418d05_tile_001.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_130_50_0_07215_jpg.rf.b5682bdc44db631d28c47be734418d05_tile_002.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_130_50_0_07215_jpg.rf.b5682bdc44db631d28c47be734418d05_tile_003.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_130_50_0_07215_jpg.rf.b5682bdc44db631d28c47be734418d05_tile_004.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_130_50_0_07215_jpg.rf.b5682bdc44db631d28c47be734418d05_tile_005.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_130_50_0_07215_jpg.rf.b5682bdc44db631d28c47be734418d05_tile_006.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_130_50_0_07215_jpg.rf.b5682bdc44db631d28c47be734418d05_tile_007.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_130_50_0_07215_jpg.rf.b5682bdc44db631d28c47be734418d05_tile_008.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_120_30_0_05315_jpg.rf.b887e85c25b33e923a371e67674d9c38_tile_000.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_120_30_0_05315_jpg.rf.b887e85c25b33e923a371e67674d9c38_tile_001.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_120_30_0_05315_jpg.rf.b887e85c25b33e923a371e67674d9c38_tile_002.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_120_30_0_05315_jpg.rf.b887e85c25b33e923a371e67674d9c38_tile_003.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_120_30_0_05315_jpg.rf.b887e85c25b33e923a371e67674d9c38_tile_004.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_120_30_0_05315_jpg.rf.b887e85c25b33e923a371e67674d9c38_tile_005.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_120_30_0_05315_jpg.rf.b887e85c25b33e923a371e67674d9c38_tile_006.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_120_30_0_05315_jpg.rf.b887e85c25b33e923a371e67674d9c38_tile_007.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_120_30_0_05315_jpg.rf.b887e85c25b33e923a371e67674d9c38_tile_008.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_60_60_0_00468_jpg.rf.5915164b79759cc1189e1d17a8a06435_tile_000.jpg,"[[318.0, 91.0, 30.0, 48.0], [506.0, 282.0, 26.0, 46.0]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_60_60_0_00468_jpg.rf.5915164b79759cc1189e1d17a8a06435_tile_001.jpg,"[[356.0, 43.0, 22.0, 56.0], [372.0, 36.0, 18.0, 54.0], [386.0, 33.0, 22.0, 48.0], [385.0, 192.0, 28.0, 62.0], [415.0, 200.0, 32.0, 58.0], [436.0, 447.0, 22.0, 40.0]]","[1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_60_60_0_00468_jpg.rf.5915164b79759cc1189e1d17a8a06435_tile_002.jpg,"[[228.0, 43.0, 22.0, 56.0], [244.0, 36.0, 18.0, 54.0], [258.0, 33.0, 22.0, 48.0], [257.0, 192.0, 28.0, 62.0], [287.0, 200.0, 32.0, 58.0], [308.0, 447.0, 22.0, 40.0]]","[1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_60_60_0_00468_jpg.rf.5915164b79759cc1189e1d17a8a06435_tile_003.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_60_60_0_00468_jpg.rf.5915164b79759cc1189e1d17a8a06435_tile_004.jpg,"[[436.0, 38.0, 22.0, 40.0]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_60_60_0_00468_jpg.rf.5915164b79759cc1189e1d17a8a06435_tile_005.jpg,"[[308.0, 38.0, 22.0, 40.0]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_60_60_0_00468_jpg.rf.5915164b79759cc1189e1d17a8a06435_tile_006.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_60_60_0_00468_jpg.rf.5915164b79759cc1189e1d17a8a06435_tile_007.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_60_60_0_00468_jpg.rf.5915164b79759cc1189e1d17a8a06435_tile_008.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_60_80_0_01798_jpg.rf.6ae3889bf06f2c14eaffc4e16eca145f_tile_000.jpg,"[[432.0, 338.0, 38.0, 50.0], [379.0, 450.0, 36.0, 46.0], [491.0, 493.5, 44.0, 37.0], [630.5, 453.0, 19.0, 52.0]]","[1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_60_80_0_01798_jpg.rf.6ae3889bf06f2c14eaffc4e16eca145f_tile_001.jpg,"[[121.0, 453.0, 24.0, 52.0], [159.0, 471.0, 28.0, 52.0], [230.0, 499.5, 34.0, 25.0]]","[1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_60_80_0_01798_jpg.rf.6ae3889bf06f2c14eaffc4e16eca145f_tile_002.jpg,"[[31.0, 471.0, 28.0, 52.0], [102.0, 499.5, 34.0, 25.0], [534.0, 152.0, 42.0, 74.0]]","[1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_60_80_0_01798_jpg.rf.6ae3889bf06f2c14eaffc4e16eca145f_tile_003.jpg,"[[379.0, 41.0, 36.0, 46.0], [491.0, 88.0, 44.0, 44.0], [630.5, 44.0, 19.0, 52.0]]","[1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_60_80_0_01798_jpg.rf.6ae3889bf06f2c14eaffc4e16eca145f_tile_004.jpg,"[[121.0, 44.0, 24.0, 52.0], [159.0, 62.0, 28.0, 52.0], [230.0, 103.0, 34.0, 50.0], [384.0, 286.0, 46.0, 52.0], [412.0, 473.0, 38.0, 58.0]]","[1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_60_80_0_01798_jpg.rf.6ae3889bf06f2c14eaffc4e16eca145f_tile_005.jpg,"[[31.0, 62.0, 28.0, 52.0], [102.0, 103.0, 34.0, 50.0], [256.0, 286.0, 46.0, 52.0], [284.0, 473.0, 38.0, 58.0]]","[1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_60_80_0_01798_jpg.rf.6ae3889bf06f2c14eaffc4e16eca145f_tile_006.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_60_80_0_01798_jpg.rf.6ae3889bf06f2c14eaffc4e16eca145f_tile_007.jpg,"[[230.0, 12.5, 34.0, 25.0], [384.0, 183.0, 46.0, 52.0], [412.0, 370.0, 38.0, 58.0]]","[1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_60_80_0_01798_jpg.rf.6ae3889bf06f2c14eaffc4e16eca145f_tile_008.jpg,"[[102.0, 12.5, 34.0, 25.0], [256.0, 183.0, 46.0, 52.0], [284.0, 370.0, 38.0, 58.0]]","[1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_60_70_0_00553_jpg.rf.a4e0ae32045fc2dc9716386df35e963f_tile_000.jpg,"[[622.0, 394.0, 34.0, 66.0]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_60_70_0_00553_jpg.rf.a4e0ae32045fc2dc9716386df35e963f_tile_001.jpg,"[[110.0, 394.0, 34.0, 66.0], [442.0, 190.0, 42.0, 62.0]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_60_70_0_00553_jpg.rf.a4e0ae32045fc2dc9716386df35e963f_tile_002.jpg,"[[314.0, 190.0, 42.0, 62.0]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_60_70_0_00553_jpg.rf.a4e0ae32045fc2dc9716386df35e963f_tile_003.jpg,"[[609.0, 262.0, 40.0, 56.0]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_60_70_0_00553_jpg.rf.a4e0ae32045fc2dc9716386df35e963f_tile_004.jpg,"[[97.0, 262.0, 40.0, 56.0]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_60_70_0_00553_jpg.rf.a4e0ae32045fc2dc9716386df35e963f_tile_005.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_60_70_0_00553_jpg.rf.a4e0ae32045fc2dc9716386df35e963f_tile_006.jpg,"[[609.0, 159.0, 40.0, 56.0]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_60_70_0_00553_jpg.rf.a4e0ae32045fc2dc9716386df35e963f_tile_007.jpg,"[[97.0, 159.0, 40.0, 56.0]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_60_70_0_00553_jpg.rf.a4e0ae32045fc2dc9716386df35e963f_tile_008.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0279_jpg.rf.d873d6504b9e27398b9aaf3c7d9bda33_tile_000.jpg,"[[150.5, 167.5, 23.0, 37.0], [228.0, 216.0, 26.0, 40.0], [467.0, 94.0, 24.0, 38.0], [549.5, 198.0, 29.0, 44.0]]","[1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0279_jpg.rf.d873d6504b9e27398b9aaf3c7d9bda33_tile_001.jpg,"[[150.5, 39.5, 23.0, 37.0], [228.0, 88.0, 26.0, 40.0], [549.5, 70.0, 29.0, 44.0], [373.0, 415.0, 24.0, 36.0]]","[1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_130_40_0_05598_jpg.rf.4879397dda05e7ab2ab434a75627f805_tile_000.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_130_40_0_05598_jpg.rf.4879397dda05e7ab2ab434a75627f805_tile_001.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_130_40_0_05598_jpg.rf.4879397dda05e7ab2ab434a75627f805_tile_002.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_130_40_0_05598_jpg.rf.4879397dda05e7ab2ab434a75627f805_tile_003.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_130_40_0_05598_jpg.rf.4879397dda05e7ab2ab434a75627f805_tile_004.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_130_40_0_05598_jpg.rf.4879397dda05e7ab2ab434a75627f805_tile_005.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_130_40_0_05598_jpg.rf.4879397dda05e7ab2ab434a75627f805_tile_006.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_130_40_0_05598_jpg.rf.4879397dda05e7ab2ab434a75627f805_tile_007.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0_130_40_0_05598_jpg.rf.4879397dda05e7ab2ab434a75627f805_tile_008.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_90_70_0_08923_jpg.rf.0d4a58cd39097a229c6598feca8f0739_tile_000.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_90_70_0_08923_jpg.rf.0d4a58cd39097a229c6598feca8f0739_tile_001.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_90_70_0_08923_jpg.rf.0d4a58cd39097a229c6598feca8f0739_tile_002.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_90_70_0_08923_jpg.rf.0d4a58cd39097a229c6598feca8f0739_tile_003.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_90_70_0_08923_jpg.rf.0d4a58cd39097a229c6598feca8f0739_tile_004.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_90_70_0_08923_jpg.rf.0d4a58cd39097a229c6598feca8f0739_tile_005.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_90_70_0_08923_jpg.rf.0d4a58cd39097a229c6598feca8f0739_tile_006.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_90_70_0_08923_jpg.rf.0d4a58cd39097a229c6598feca8f0739_tile_007.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_90_70_0_08923_jpg.rf.0d4a58cd39097a229c6598feca8f0739_tile_008.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0052_jpg.rf.637aa261ee76a109bf4835c774a656b3_tile_000.jpg,"[[251.0, 249.0, 14.0, 24.0], [214.0, 258.5, 18.0, 17.0], [126.5, 241.0, 11.0, 20.0], [177.5, 205.5, 13.0, 19.0], [213.5, 198.5, 13.0, 17.0], [240.0, 170.0, 14.0, 20.0], [203.0, 133.0, 18.0, 24.0], [191.5, 125.0, 23.0, 28.0]]","[1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0052_jpg.rf.637aa261ee76a109bf4835c774a656b3_tile_001.jpg,"[[251.0, 121.0, 14.0, 24.0], [214.0, 130.5, 18.0, 17.0], [126.5, 113.0, 11.0, 20.0], [177.5, 77.5, 13.0, 19.0], [213.5, 70.5, 13.0, 17.0], [240.0, 42.0, 14.0, 20.0], [203.0, 8.5, 18.0, 17.0], [191.5, 5.5, 23.0, 11.0]]","[1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_90_50_0_04895_jpg.rf.51a4da01dfb3cc61e54c84cfc4ba7302_tile_000.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_90_50_0_04895_jpg.rf.51a4da01dfb3cc61e54c84cfc4ba7302_tile_001.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_90_50_0_04895_jpg.rf.51a4da01dfb3cc61e54c84cfc4ba7302_tile_002.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_90_50_0_04895_jpg.rf.51a4da01dfb3cc61e54c84cfc4ba7302_tile_003.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_90_50_0_04895_jpg.rf.51a4da01dfb3cc61e54c84cfc4ba7302_tile_004.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_90_50_0_04895_jpg.rf.51a4da01dfb3cc61e54c84cfc4ba7302_tile_005.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_90_50_0_04895_jpg.rf.51a4da01dfb3cc61e54c84cfc4ba7302_tile_006.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_90_50_0_04895_jpg.rf.51a4da01dfb3cc61e54c84cfc4ba7302_tile_007.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_90_50_0_04895_jpg.rf.51a4da01dfb3cc61e54c84cfc4ba7302_tile_008.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_130_60_0_03933_jpg.rf.f43abeaf7eede2dde58a94a7db46388e_tile_000.jpg,"[[143.0, 24.0, 24.0, 34.0], [576.0, 118.0, 22.0, 34.0]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_130_60_0_03933_jpg.rf.f43abeaf7eede2dde58a94a7db46388e_tile_001.jpg,"[[64.0, 118.0, 22.0, 34.0]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_130_60_0_03933_jpg.rf.f43abeaf7eede2dde58a94a7db46388e_tile_002.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_130_60_0_03933_jpg.rf.f43abeaf7eede2dde58a94a7db46388e_tile_003.jpg,"[[385.0, 327.0, 20.0, 30.0], [501.0, 383.0, 20.0, 30.0], [439.0, 297.0, 28.0, 30.0], [480.0, 307.0, 18.0, 30.0], [489.0, 293.0, 20.0, 30.0], [579.0, 307.0, 24.0, 30.0]]","[1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_130_60_0_03933_jpg.rf.f43abeaf7eede2dde58a94a7db46388e_tile_004.jpg,"[[67.0, 307.0, 24.0, 30.0]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_130_60_0_03933_jpg.rf.f43abeaf7eede2dde58a94a7db46388e_tile_005.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_130_60_0_03933_jpg.rf.f43abeaf7eede2dde58a94a7db46388e_tile_006.jpg,"[[385.0, 224.0, 20.0, 30.0], [501.0, 280.0, 20.0, 30.0], [439.0, 194.0, 28.0, 30.0], [480.0, 204.0, 18.0, 30.0], [489.0, 190.0, 20.0, 30.0], [579.0, 204.0, 24.0, 30.0]]","[1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_130_60_0_03933_jpg.rf.f43abeaf7eede2dde58a94a7db46388e_tile_007.jpg,"[[67.0, 204.0, 24.0, 30.0]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_130_60_0_03933_jpg.rf.f43abeaf7eede2dde58a94a7db46388e_tile_008.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_60_80_0_04267_jpg.rf.43bc5a9798c8d771b31264968c4472b8_tile_000.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_60_80_0_04267_jpg.rf.43bc5a9798c8d771b31264968c4472b8_tile_001.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_60_80_0_04267_jpg.rf.43bc5a9798c8d771b31264968c4472b8_tile_002.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_60_80_0_04267_jpg.rf.43bc5a9798c8d771b31264968c4472b8_tile_003.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_60_80_0_04267_jpg.rf.43bc5a9798c8d771b31264968c4472b8_tile_004.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_60_80_0_04267_jpg.rf.43bc5a9798c8d771b31264968c4472b8_tile_005.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_60_80_0_04267_jpg.rf.43bc5a9798c8d771b31264968c4472b8_tile_006.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_60_80_0_04267_jpg.rf.43bc5a9798c8d771b31264968c4472b8_tile_007.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_60_80_0_04267_jpg.rf.43bc5a9798c8d771b31264968c4472b8_tile_008.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_70_50_0_00945_jpg.rf.af5f89bff5d2c3b3e763561e4e59be65_tile_000.jpg,"[[391.0, 493.5, 28.0, 37.0]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_70_50_0_00945_jpg.rf.af5f89bff5d2c3b3e763561e4e59be65_tile_001.jpg,"[[415.0, 425.0, 32.0, 56.0]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_70_50_0_00945_jpg.rf.af5f89bff5d2c3b3e763561e4e59be65_tile_002.jpg,"[[287.0, 425.0, 32.0, 56.0]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_70_50_0_00945_jpg.rf.af5f89bff5d2c3b3e763561e4e59be65_tile_003.jpg,"[[391.0, 89.0, 28.0, 46.0]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_70_50_0_00945_jpg.rf.af5f89bff5d2c3b3e763561e4e59be65_tile_004.jpg,"[[415.0, 22.0, 32.0, 44.0]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_70_50_0_00945_jpg.rf.af5f89bff5d2c3b3e763561e4e59be65_tile_005.jpg,"[[287.0, 22.0, 32.0, 44.0]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_70_50_0_00945_jpg.rf.af5f89bff5d2c3b3e763561e4e59be65_tile_006.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_70_50_0_00945_jpg.rf.af5f89bff5d2c3b3e763561e4e59be65_tile_007.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/1_70_50_0_00945_jpg.rf.af5f89bff5d2c3b3e763561e4e59be65_tile_008.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0013_jpg.rf.f366c4a340e7afbfd48743d645e7899f_tile_000.jpg,"[[366.0, 370.5, 26.0, 35.0]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0013_jpg.rf.f366c4a340e7afbfd48743d645e7899f_tile_001.jpg,"[[366.0, 242.5, 26.0, 35.0]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0005_jpg.rf.c37fa7ad0100342ffca8c2e92d6d6683_tile_000.jpg,"[[576.5, 79.0, 11.0, 20.0], [586.5, 87.5, 11.0, 19.0], [607.0, 92.5, 10.0, 17.0], [255.5, 270.5, 13.0, 29.0]]","[1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0005_jpg.rf.c37fa7ad0100342ffca8c2e92d6d6683_tile_001.jpg,"[[255.5, 142.5, 13.0, 29.0]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0325_jpg.rf.304a9bb189f9a8831298a0a093820f69_tile_000.jpg,"[[198.5, 361.0, 13.0, 34.0], [219.5, 336.0, 17.0, 40.0], [340.5, 331.0, 15.0, 40.0], [544.5, 225.0, 21.0, 40.0]]","[1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/data_6_7_2026/0325_jpg.rf.304a9bb189f9a8831298a0a093820f69_tile_001.jpg,"[[198.5, 233.0, 13.0, 34.0], [219.5, 208.0, 17.0, 40.0], [340.5, 203.0, 15.0, 40.0], [544.5, 97.0, 21.0, 40.0]]","[1, 1, 1, 1]"
